0,1,2,3
National team,Year,Apps,Goals
Pakistan,2005,4,0
Pakistan,2006,2,0
Pakistan,2007,2,0
Pakistan,2008,0,0
Pakistan,2009,0,0
Pakistan,2010,1,0
Pakistan,2011,3,0
Pakistan,2012,1,0
Pakistan,2013,5,1
Pakistan,2018,5,0
Total,Total,23,1
